-23.418,12.16,21.83
-20.319,13.906,21.124
-16.122,15.573,19.398
-12.69,16.965,16.711
-10.983,17.691,13.847
-11.16,17.515,11.788
-11.16,17.515,11.788
-12.592,16.946,10.768
-13.906,16.554,10.238
-14.161,16.593,9.9047
-13.161,16.73,9.4928
-11.317,16.809,8.7083
-9.179,16.769,7.7865
-9.179,16.769,7.7865
-7.2373,16.475,6.8058
-5.7467,16.004,5.8448
-4.766,15.338,4.9426
-4.2365,14.514,3.9619
-4.0011,13.631,2.9224
-3.9619,12.768,1.8044
-3.9619,12.768,1.8044
-3.8442,11.984,0.7453
-3.6285,11.317,-0.2942
-3.197,10.925,-0.8826
-2.6478,10.689,-0.92183
-2.1182,10.552,-0.56879
-1.8436,10.415,-0.11768
-1.8436,10.415,-0.11768
-2.0986,10.238,0.23537
-3.0008,10.081,0.37265
-4.3149,9.7674,0.35304
-5.9428,9.6105,0.33342
-7.7276,9.8459,0.7453
-8.6495,10.67,1.3925
-8.6495,10.67,1.3925
-8.5514,12.239,1.6083
-8.8652,14.788,1.6671
-10.022,17.652,2.2555
-13.023,20.182,3.4519
-17.299,21.947,4.8249
-21.006,22.3,6.5508
-22.987,21.516,8.0415
-22.987,21.516,8.0415
-23.163,20.633,8.7083
-21.751,19.437,8.7672
-19.496,18.044,8.7279
-17.201,16.279,9.1202
-15.24,14.2,10.219
-13.376,12.003,12.18
-13.376,12.003,12.18
-11.199,9.7674,14.494
-8.571,7.7276,15.691
-5.9821,5.8055,15.2
-3.9815,3.8834,13.415
-2.8243,1.8436,11.023
-2.2948,-0.41188,8.6887
-2.2948,-0.41188,8.6887
-2.1771,-2.6282,6.6293
-2.2751,-4.668,4.6091
-2.2359,-6.2174,2.6478
-2.0594,-7.3746,0.82376
-1.5102,-8.1591,-0.68646
-0.52956,-8.7672,-1.726
-0.52956,-8.7672,-1.726
0.49033,-9.2575,-1.7848
1.471,-9.5125,-1.0787
2.3536,-9.7086,0.098068
3.3343,-9.787,1.5298
4.4326,-9.6497,2.687
5.4525,-9.2182,3.5304
5.4525,-9.2182,3.8442
6.0801,-8.5514,3.9619
6.0605,-7.8061,4.1384
5.1975,-7.002,4.4522
3.4912,-6.0213,4.9426
0.94144,-4.766,5.7271
-1.7456,-3.4127,6.4135
-3.4519,-1.824,6.9823
-3.4519,-1.824,6.9823
-3.1577,0.078461,7.2373
-1.3925,2.3536,7.002
-0.31381,4.766,6.6685
-2.0594,6.6097,7.2961
-6.7274,7.61,9.3752
-13.396,8.2768,12.964
-13.396,8.2768,12.964
-19.574,9.1006,17.22
-22.477,10.179,20.555
-20.79,12.219,21.182
-16.397,14.416,19.103
-11.807,16.397,15.475
-9.1986,17.044,12.062
-9.1986,17.044,12.062
-9.0221,16.338,9.6105
-10.14,15.436,8.1199
-11.807,14.926,7.3746
-13.259,14.808,7.0412
-14.161,14.847,7.002
-14.043,14.965,6.9235
-14.043,14.965,6.9235
-12.886,15.102,7.0804
-11.101,15.338,7.1589
-9.0613,15.416,7.1
-7.1196,15.338,6.6489
-5.629,15.102,5.7075
-4.6876,14.749,4.6483
-4.1776,14.278,3.3735
-4.1776,14.278,3.3735
-3.9227,13.729,1.7848
-3.8834,13.141,0.33342
-3.805,12.631,-1.2356
-3.805,12.337,-2.7262
-3.6481,11.964,-3.9815
-3.55,11.729,-4.9033
-3.55,11.729,-4.9033
-3.4716,11.454,-5.5702
-3.7069,11.121,-5.7467
-4.2365,10.807,-5.374
-4.9622,10.532,-4.5111
-5.9232,10.493,-3.3343
-6.8647,10.689,-1.824
-6.8647,10.689,-1.824
-7.9238,11.297,-0.19614
-9.0221,12.298,1.118
-9.787,14.024,2.2948
-10.238,16.279,2.8831
-11.513,18.868,3.3735
-14.18,21.025,4.1188
-14.18,21.025,4.1188
-17.613,22.026,5.2956
-20.339,21.81,6.9431
-21.987,20.77,8.5514
-22.281,19.535,10.062
-21.398,18.397,11.454
-19.594,16.867,12.003
-19.594,16.867,12.003
-17.142,15.122,11.533
-14.455,13.435,10.493
-11.984,11.984,9.5321
-10.081,10.532,9.4144
-8.8652,8.8848,9.9439
-7.7669,7.1785,10.63
-6.492,5.3544,10.689
-6.492,5.3544,10.689
-5.3152,3.2558,10.219
-4.3542,1.1964,9.2575
-3.5108,-0.76492,8.1199
-2.7851,-2.6478,6.9039
-2.1378,-4.2169,5.4133
-1.5298,-5.4721,3.9423
-1.5298,-5.4721,3.9423
-0.86299,-6.4332,2.6086
-0.1373,-7.1785,1.3729
0.58839,-7.8061,0.41188
1.3141,-8.1591,-0.21574
1.8044,-8.2768,-0.31381
2.1182,-8.2964,0.21574
2.1182,-8.2964,0.21574
2.4517,-8.2768,1.0395
3.0401,-8.0807,1.9221
3.8834,-7.61,2.6478
4.6483,-7.0412,3.2558
5.0602,-6.492,3.7657
4.7464,-5.9428,4.1188
4.7464,-5.9428,4.1188
3.5304,-5.5702,4.3542
2.0202,-5.0406,4.5307
1.1572,-4.2169,4.6483
2.2555,-3.0008,4.5503
4.3738,-1.3925,4.2365
5.6094,0.33342,4.0796
5.6094,0.33342,4.0796
3.6481,1.5102,5.0798
-2.1182,2.0005,8.0415
-9.9832,2.7851,12.454
-17.652,4.3149,16.926
-22.457,6.6881,19.888
-23.183,9.5909,20.241
-20.947,12.298,18.809
-20.947,12.298,18.809
-17.828,14.494,16.867
-15.691,15.789,14.886
-15.043,16.103,13.317
-15.612,15.71,12.415
-16.338,15.259,12.199
-16.122,15.063,12.278
-16.122,15.063,12.278
-14.847,15.161,12.239
-12.984,15.298,12.082
-11.14,15.318,11.748
-9.6105,15.122,11.082
-8.3749,14.71,10.081
-7.5707,14.161,8.6887
-7.5707,14.161,8.6887
-7.0608,13.612,6.9823
-6.5312,13.062,5.1191
-6.0997,12.709,3.1185
-5.7075,12.454,1.2749
-5.5309,12.337,-0.35304
-5.374,12.376,-1.6083
-5.374,12.376,-1.6083
-5.2368,12.454,-2.4321
-5.1191,12.592,-2.7459
-4.8053,12.827,-2.6282
-4.0207,13.161,-1.9221
-3.1381,13.631,-0.82376
-2.2359,13.867,0.33342
-1.5495,13.788,1.2356
-1.5495,13.788,1.2356
-1.6671,13.553,1.7848
-2.4713,13.102,2.0398
-3.5304,12.69,2.3536
-4.4718,12.494,3.0793
-5.0602,13.004,3.8442
-5.6486,14.455,4.4718
-5.6486,14.455,4.4718
-6.9235,16.416,4.4522
-9.8851,18.593,4.0011
-14.749,20.672,3.295
-20.516,22.026,3.3343
-25.046,22.183,4.5895
-26.694,21.712,6.6097
-26.694,21.712,6.6097
-26.184,21.575,8.0807
-24.811,21.555,9.2182
-23.261,20.908,9.9243
-21.712,19.594,9.7674
-20.555,17.985,9.1986
-19.613,16.142,8.8652
-19.613,16.142,8.8652
-18.613,13.965,9.4144
-17.397,11.395,11.336
-15.514,8.5122,13.514
-12.866,5.4133,14.612
-9.9439,2.1182,14.004
-7.4334,-0.90221,12.278
-7.4334,-0.90221,12.278
-5.629,-3.4323,10.297
-4.5503,-5.7271,8.2964
-3.805,-7.7669,6.5116
-2.942,-9.2967,4.9033
-1.6671,-10.434,3.3539
0.11768,-11.336,2.0005
2.0594,-12.239,0.66685
2.0594,-12.239,0.66685
3.9227,-12.788,-0.1373
5.4133,-12.925,-0.27458
6.2566,-12.906,0.45111
6.747,-12.749,1.8044
7.2765,-12.298,3.0204
7.8649,-11.709,3.805
7.8649,-11.709,3.805
8.1199,-10.983,4.2169
7.708,-10.395,4.413
